,RSI 5,AVG DAILY RETURN 5,AVG WEEKLY RETURN 5,RATIO 5,RSI 10,AVG DAILY RETURN 10,AVG WEEKLY RETURN 10,RATIO 10,RSI 30,AVG DAILY RETURN 30,AVG WEEKLY RETURN 30,AVG MONTHLY RETURN 30,RATIO 30,RSI 60,AVG DAILY RETURN 60,AVG WEEKLY RETURN 60,AVG MONTHLY RETURN 60,RATIO 60,MACD 10_30,MACD 5_10,MACD 2_10,MACD 10_30 DIFF,MACD 5_10 DIFF,MACD 2_10 DIFF
2501,68.47069186267377,0.4829532694900151,1.242825787717946,0.9817916685302824,67.84469599315294,0.4828579970000026,0.1970157363669591,0.9740208347498968,47.51348152844298,0.1280579489604892,-0.545947666851462,0.5222953428941512,0.9611041464308161,48.86759512972178,0.05577051213769024,-0.6484183205761047,0.4661870175624199,0.9550380966144932,-1.55946921631039,-1.864409024787669,-2.852992525967686,0.1637424364584064,0.03350623159696653,-0.01660134286592552
2451,25.51430142938614,-0.2291349558206729,-1.563880483171977,1.014004483234063,40.72150728419484,-0.1167193804359506,-1.469608417123704,1.010787813914019,50.09026377881957,0.01540048449232851,-0.668476533020389,0.1487851230028516,1.004325352022847,55.71825846543267,0.08204339289702894,-0.4757541581627739,1.276127926715808,0.9792407178043083,-1.926871007581845,-2.142263747706551,-3.81807017470851,-0.0602074098260772,-0.02003335663766137,-0.184932928374316
1698,18.13792427640126,-0.1129476426342854,-1.121637140309542,0.9942620290240468,29.34003718601937,-0.03826047634984216,-0.6635383506553689,0.9962593210559222,36.81270845683289,-0.01736458015025956,-0.2189421979764438,1.785204723670682,0.9803684406409405,38.89074984248252,-0.1358738246260617,-0.6671080049469278,0.4276719358567824,0.959270705302005,-3.979480727000904,-5.930752309163395,-9.90273208618163,0.007955591047021926,0.06887923731950707,0.6724780227198863
3821,69.40642608188162,0.3444763198550739,1.107193313915879,0.9881516445040948,82.86467943968381,0.7022406363459145,2.296894620369949,0.9618378281597519,63.31682813443121,0.2996232327338543,0.9676284968628448,6.094340438168337,0.9100390296328592,62.51098685449038,0.2752331685678818,1.518876842135607,10.51241908856375,0.8616463190351767,0.5775810487808712,-6.702453104654921,-12.91353149414061,1.13712239941313,-0.5411021377100838,-1.844619797215302
6714,41.46725410571069,-0.9533762894662496,-2.440160437038962,1.006553195385223,47.74668683293547,-0.5057108296303674,-1.593343901505736,1.017702135126642,66.27081507709231,0.1517717620731695,1.038335258333994,5.701029528133954,0.9724397158791832,53.1539176295851,-0.09589292275291184,0.1639513256985248,2.967709370288076,0.8966879391501136,-0.2371035062206346,-1.441606186375473,-2.314939417983545,-0.09170783034517882,-0.1176363280325248,0.0880298325509763
5631,38.72293624802941,-1.494113816071553,-4.357249538967681,1.058547634443961,31.08065768788518,-1.461203752388484,-4.634912945456533,1.078412045857438,35.14285358367566,-0.4765583009968801,-2.788887549501725,-7.146958721577342,1.10347309355194,36.83758809187518,-0.3282587894642993,-2.388140493419471,-7.025158338594843,1.1296284514322,-5.175668625071836,-4.768282618667129,-8.605614263361147,-0.4427829104784138,0.04397268584280312,-0.2265651356090217
755,58.39275705606534,0.2408237064847893,0.3116545074291077,0.9814328312761855,58.00441706667478,0.3313043809206529,0.4849365453068313,0.9660805807130625,49.4771258368643,0.003684828488996986,-1.082725211267426,-1.343865603689794,0.979950875711632,52.00093500319525,0.07025157516098304,-0.4153575340783272,1.542348476722305,0.9730388817130158,-1.666973356021352,-1.008258628845212,-1.66574522654215,0.1091960851048448,-0.01729954806241096,0.01729130022453873
6054,75.93747631764192,-0.4135685516801508,-2.819672282203431,1.022211289564822,67.07235487754755,-0.4931032995598637,-3.460693833987612,1.042025359661643,60.80575769545253,0.04981593855722815,-1.743861255639578,-3.80216472363561,1.043930547993729,52.72453966246439,-0.1086387048304699,-1.552847580941759,-4.493583153038367,1.078828481313287,-2.316051249350274,-2.856667582194,-4.553868484497066,-0.3335310345870681,-0.1963030728426745,-0.4661021145907256
738,39.26833019107293,0.1113041227111711,-1.017636884083855,0.9980992067929376,52.98311324178567,-0.03102214029178979,-1.455112877278951,1.001020708262251,54.82425254917684,0.1045916987695412,-0.1650318494887609,1.927277384922198,1.000645262342664,56.08975152500729,0.1329458433107782,0.07466052282082258,3.600261140172104,0.9641867117054699,-1.381698034888725,-1.470384990807737,-2.444876555240519,-0.03306098557637327,0.05140735163832844,0.1380801345362777
6124,65.00679146600672,-0.7177800144980023,-1.719942779852585,0.9826908651238863,59.42862874061869,0.0009717584957090842,1.595385507727705,0.9710519640864993,63.31072394803908,0.156536450625576,2.227829773096935,10.96676160795674,0.8869358879944185,57.1849271932558,-0.09955904287060648,-0.2837831379989618,2.814433956426287,0.8693287225642936,1.256911224820158,-1.542948589902927,-2.720288016579367,-0.1540548740360848,-0.4023493217699396,0.2030363949862348
